Carb.Volume,Fill.Ounces,PC.Volume,Carb.Pressure,PSC,PSC.Fill,PSC.CO2,Carb.Pressure1,Fill.Pressure,Hyd.Pressure1,Hyd.Pressure4,Temperature,Usage.cont,Carb.Flow,MFR,Pressure.Vacuum,PH,Oxygen.Filler,Bowl.Setpoint,Air.Pressurer
5.2,24.03333333,0.241333333,63.2,0.06,0.06,0.04,129,50,20.8,82,67,23.66,1092,702.8,-5.2,8,0.0026,90,141.6
5.353333333,24.01333333,0.246,63,0.118,0.24,0.06,126,50,17,98,65,23.66,1092,709.2,-5.2,8.12,0.0026,90,142.4
5.406666667,24.12,0.228,66.6,0.16,0.16,0.1,126.8,49.6,18.2,98,65.2,23.96,1098,711,-5.2,8.14,0.023,90,142.6
5.38,23.96,0.300666667,65.2,0.086,0.24,0.04,125,49.8,19.4,94,65.2,23.46,1090,715,-5.2,8.12,0.023,90,142
5.34,23.96,0.242666667,66.4,0.124,0.12,0.1,121.2,51.4,20.6,98,65.6,23.62,1092,714.2,-5,8.12,0.0044,90,141.6
5.453333333,24.10666667,0.254666667,67.4,0.094,0.08,0.06,124.4,50,21.8,92,65.4,24.02,1092,728.6,-5.2,8.08,0.0026,90,142.2
5.373333333,23.92666667,0.232666667,67.6,0.128,0.24,0.06,121.8,50,21.4,94,65.2,23.52,1094,730.6,-5.2,8.06,0.0134,90,141.8
5.38,24.09333333,0.250666667,71,0.084,0.2,0.12,129.8,50,22.2,96,65.2,23.66,1088,726.6,-5.4,8.06,0.0026,90,142.8
5.493333333,23.96,0.246,68,0.06,0.16,0.18,123.6,49.6,19.4,94,65.2,23.92,1092,730.2,-5.4,8.08,0.0026,90,142.4
5.426666667,23.97333333,0.258,63,0.072,0.28,0.1,125.2,50,18,98,65.4,23.6,1094,734,-5.4,8.04,0.0098,90,142.2
5.426666667,24,0.227333333,70.8,0.05,0.44,0.06,123.2,50.2,15.8,96,65.4,23.54,1090,728.6,-5.4,8.04,0.007,90,143
5.36,24.01333333,0.241333333,66.6,0.032,0.06,0.06,125.4,50.2,13.2,104,66.4,23.58,1086,726.4,-5.4,8.06,0.02,90,142.4
5.346666667,23.97333333,0.260666667,70.6,0.058,0.1,0.06,126.6,50,12.4,100,65.6,23.58,1094,729.6,-5.4,8.06,0.0204,90,142.6
5.393333333,23.92666667,0.301333333,66.6,0.076,0.2,0.16,124,55.6,12,98,65.8,24.32,1078,723.4,-5.4,8.08,0.0178,90,142.4
5.34,24,0.245333333,66.4,0.116,0.14,0.04,127,51.4,11.4,96,66,24.32,1088,722.4,-5.4,8.02,0.0172,90,142.2
5.34,24.14666667,0.294,68.4,0.106,0.44,0.08,123.2,50.2,12.4,104,64.8,23.56,1088,726.6,-5.4,8.04,0.0254,90,142.4
5.346666667,24.09333333,0.294,66.8,0.086,0.18,0.02,127.6,50.2,12.6,98,64.8,23.68,1092,728.2,-5.4,8,0.0248,90,143.2
5.346666667,23.92,0.194666667,68.2,0.07,0.14,0.04,126.2,43.4,16.2,126,65.4,23.7,282,312.856,-5.4,8.42,0.0336,90,142.6
5.366666667,23.95333333,0.279333333,66.8,0.072,0.2,0.06,125.6,50.2,13.8,100,64.8,23.6,1070,734,-5.4,8.4,0.0046,90,142
5.353333333,23.99333333,0.273333333,66,0.086,0.04,0.06,123.4,49.8,12.8,96,64.8,23.54,1080,732.4,-5.4,8.44,0.0026,90,142.4
5.36,24.02,0.296666667,68.4,0.166,0.14,0,123.6,50.2,12.6,96,64.8,23.6,1080,729.2,-5.4,8.42,0.0026,90,142.8
5.353333333,24.1,0.282666667,67,0.126,0.24,0.04,123,50,10.4,118,65,24.08,1086,727.8,-5.4,8.46,0.0026,90,142.4
5.36,24.08,0.273333333,63.4,0.046,0.12,0,122.4,49.6,11.2,114,65.4,24.04,1094,727.8,-5.2,8.46,0.0026,90,142
5.433333333,23.96666667,0.150666667,67.4,0.026,0.3,0.08,130.2,57.2,15.8,76,65,23.82,668,335.898,-5.2,8.44,0.0026,90,141.6
5.56,23.92666667,0.252666667,72.4,0.05,0.08,0.06,125.2,50.4,12.8,82,64.4,23.92,1090,735,-5.2,8.54,0.0026,90,142.4
5.506666667,23.92666667,0.262,69.6,0.042,0.22,0.1,126.6,50,15.2,80,64.4,23.9,1102,733.8,-5,8.5,0.0026,90,142.2
5.54,24.06666667,0.196,71.4,0.074,0.12,0.04,124,43.8,17.8,74,64.6,23.9,1098,730.6,-5,8.52,0.0026,90,142.8
5.513333333,23.87333333,0.270666667,73,0.124,0.32,0.1,123.4,44,19.6,78,64.6,23.56,1098,730,-5,8.5,0.0026,90,142.2
5.533333333,23.97333333,0.297333333,66.6,0.06,0.08,0.06,127,43.8,21.8,84,65.4,23.98,1102,730.8,-5,8.5,0.0068,100,142.8
5.54,23.94666667,0.26,66,0.114,0.2,0.04,124.4,44,21.2,82,64.6,23.72,1100,728.6,-5.2,8.48,0.0026,100,143
5.506666667,24.07333333,0.273333333,72.6,0.126,0.02,0.08,127.6,44,22.6,78,64.6,24.08,1092,730.8,-5.2,8.5,0.0026,100,142.4
5.52,23.87333333,0.281333333,71.6,0.118,0.04,0.04,125.8,44.2,21.8,74,64.8,23.96,1092,775.8,-5.2,8.48,0.0026,120,142.6
5.506666667,23.97333333,0.280666667,72.4,0.028,0.04,0.08,126,46.2,21.4,80,64.4,23.78,1086,722.2,-5.2,8.5,0.0026,120,142.4
5.54,23.98,0.252,70.2,0.022,0.3,0.04,127,46,14.6,78,64.4,24.06,1094,734.2,-5.2,8.48,0.0026,120,142.6
5.513333333,23.98666667,0.246,69,0.082,0.2,0.02,122.8,46,14.6,80,64.8,23.76,1086,727.4,-5.2,8.52,0.0026,120,142.6
5.5,23.85333333,0.276,69.4,0.068,0.28,0,124.6,46,14.2,78,64.8,23.76,1098,725.6,-5.4,8.5,0.0026,120,142.6
5.58,23.88,0.253333333,69.6,0.06,0.14,0.06,129.6,41.886,-0.4,114,68.2,24.06,42,344.794,-5.6,8.5,0.0794,120,142.6
5.593333333,23.95333333,0.264,73.4,0.102,0.08,0.02,124,45.8,9,80,64.4,24.14,1090,725.2,-5.6,8.46,0.0212,120,142.6
5.54,23.9,0.274666667,75.4,0.056,0.16,0.04,126.8,46,8,76,64.6,24.2,1084,729,-5.6,8.46,0.0166,120,142.6
5.58,23.94666667,0.260666667,67,0.102,0.16,0.04,125.4,45.6,7.2,82,64.4,23.92,1084,726,-5.6,8.44,0.0086,120,142.6
5.58,24.04,0.239333333,70.6,0.084,0.26,0.04,123.8,46.2,6.6,78,64.4,23.66,1088,733.4,-5.6,8.48,0.0096,120,143.4
5.226666667,23.95293333,0.178666667,57,0.08,0.06,0.06,126.4,46,15,86,64.4,23.88,1088,724,-5.8,8.46,0.0026,90,142.2
5.36,23.92,0.267333333,63.2,0.182,0.46,0.18,125.4,50,12.4,96,66,23.96,1082,724.2,-5.8,8.38,0.0026,90,142.4
5.28,23.86666667,0.346,65,0.116,0.08,0.04,123.8,50,12.2,100,66,23.46,1088,732.4,-5.6,8.42,0.0026,90,142.6
5.306666667,24.03333333,0.243333333,67.2,0.138,0.34,0.06,126.6,50,12.4,100,65.8,23.46,1088,730.2,-5.6,8.44,0.0026,90,142.6
5.326666667,23.98,0.28,67.2,0.048,0.22,0.12,124.6,49.8,12.8,96,65.8,23.5,1092,720,-5.6,8.44,0.0026,90,143
5.286666667,23.9,0.315333333,70,0.124,0.04,0.04,126.2,50,14.2,96,66,23.7,1088,716,-5.6,8.42,0.0026,110,142.8
5.3,23.96,0.273333333,67.2,0.12,0.1,0.04,127.8,50,15,98,65.2,23.78,1094,727.4,-5.6,8.46,0.0026,110,142.4
5.326666667,24.04666667,0.318,64.4,0.146,0.22,0.02,127,50.6,15.4,96,65.4,23.5,1084,721.2,-5.6,8.44,0.0026,110,142.8
5.26,23.84666667,0.157333333,63.2,0.038,0.3,0.1,130.2,51.4,15.8,100,65.2,23.6,1080,729,-5.6,8.42,0.0256,110,142.4
5.353333333,24.10666667,0.310666667,64.2,0.154,0.06,0.02,127.2,49.6,14.8,96,65,23.7,1084,727.6,-5.6,8.42,0.0212,110,142.6
5.466666667,23.94666667,0.322666667,66.6,0.062,0.28,0.1,131,50,15.4,98,64.8,23.66,1086,729,-5.8,8.42,0.0026,110,142.8
5.386666667,24.02666667,0.269333333,63.4,0.136,0.08,0.02,130.8,44.6,-0.4,134,65.8,24.02,46,360.56,-5.8,8.42,0.0092,110,143.4
5.34,23.98666667,0.33,70.8,0.092,0.2,0.06,125,50.2,12.4,104,65.6,24.04,1080,729.2,-5.8,8.44,0.0094,110,143
5.353333333,23.98,0.301333333,67.4,0.15,0.18,0.04,122.4,52.4,11.8,104,65.6,23.46,1076,718,-5.8,8.44,0.007,110,142.8
5.353333333,23.91333333,0.301333333,66.6,0.074,0.1,0.02,126.8,50,12.2,102,65.4,24.08,1086,726.6,-5.8,8.4,0.0094,110,143.2
5.34,23.96666667,0.265333333,64.8,0.168,0.22,0.08,125.6,49.6,11.4,100,65.4,23.88,1078,727,-5.8,8.44,0.007,110,143
5.32,24.08,0.289333333,67.6,0.078,0.12,0,123.4,54.6,11.2,100,65.6,23.64,1074,721.2,-5.8,8.44,0.0048,110,143
5.286666667,24,0.294666667,68.4,0.072,0.18,0.08,126.8,50.2,11.2,106,65.6,24.16,1080,729.8,-5.8,8.46,0.0046,110,142.8
5.34,23.92666667,0.356666667,65.8,0.268,0.24,0.1,125.8,50,11.6,104,65.4,23.88,1082,721.4,-5.8,8.42,0.0066,110,143
5.38,24.02,0.256666667,70.4,0.058,0.1,0.1,126.2,50,9.8,102,65.4,23.86,1080,724,-6,8.42,0.006,110,143
5.386666667,23.94,0.264,70.4,0.154,0.38,0.04,130,50.2,9.8,102,65.4,24.16,1070,722.6,-6,8.44,0.0048,110,142.8
5.366666667,24,0.263333333,68,0.052,0.04,0.02,130.2,53.8,8.2,100,65.6,23.72,1070,724.6,-6,8.46,0.0026,110,143.6
5.413333333,23.94666667,0.248666667,65,0.058,0.12,0.08,131.4,50.2,6.4,98,65.6,23.6,1080,729.2,-6,8.46,0.0026,110,143.2
5.313333333,23.96666667,0.28,64.6,0.052,0.18,0.02,131.2,52,8.4,80,65.2,23.72,674,269,-5.8,8.44,0.0026,110,143.2
5.34,23.78,0.152,65,0.032,0.26,0.06,129.2,44,-0.2,134,75.8,23.58,44,335.114,-5.4,8.5,0.4,110,143
5.366666667,24.02,0.267333333,71,0.052,0.18,0.04,119.8,58.4,12.8,96,65.8,23.6,1050,762.6,-5.4,8.4,0.0026,110,142.8
5.366666667,23.94,0.294,70,0.106,0.22,0.06,126.8,50,16.8,96,65.6,23.62,1064,727.6,-5.4,8.34,0.0026,110,141.8
5.393333333,24.04,0.31,60,0.078,0.16,0.04,123.8,50.4,15.6,92,65.8,23.46,1066,779.8,-5.4,8.36,0.0026,120,142.6
5.453333333,24.09333333,0.307333333,71.6,0.198,0.12,0.02,123.8,49.8,-0.4,115.88,65.6,24.04,74,478.2,-5.6,8.3,0.0026,90,142.2
5.386666667,24.05333333,0.212666667,68.2,0.044,0.26,0.02,125,51.4,15.8,96,67.6,23.76,1070,719.2,-5.6,8.34,0.0026,90,142.8
5.406666667,24,0.366,66.2,0.054,0.08,0.04,133.4,50,15.6,94,67.4,23.72,1072,729.2,-5.6,8.34,0.0026,90,143
5.506666667,24.09333333,0.338666667,76.8,0.106,0.14,0.02,130.4,50.6,14.4,98,67.4,23.74,1072,727.6,-5.6,8.36,0.0026,100,142.4
5.426666667,24.06,0.356666667,67,0.114,0.26,0.06,124.2,50.2,14.2,90,66,23.7,1074,728.2,-5.4,8.32,0.0026,100,142.8
5.4,23.96,0.284666667,70.4,0.078,0.22,0.04,123.4,49.8,17.4,96,66.6,23.94,1086,724,-5.4,8.32,0.0026,120,141.8
5.386666667,23.96666667,0.292666667,74.6,0.096,0.1,0.06,123.4,49.8,17.4,94,66.6,23.74,1088,726.2,-5.4,8.34,0.0026,100,142.2
5.446666667,24.04666667,0.276666667,65.8,0.122,0.28,0.02,122.6,57,20.2,94,66.6,23.52,1072,691,-5.2,8.3,0.0026,100,142.8
5.393333333,23.96,0.325333333,67,0.184,0.44,0.08,126.4,50,22.6,98,66.2,23.52,1086,729.4,-5.2,8.32,0.0026,100,142.6
5.366666667,24.02,0.288666667,69,0.118,0.24,0.12,122.8,50.2,29,110,66.2,24.02,1084,726.4,-5.4,8.36,0.0026,110,142.6
5.286666667,24.02,0.287333333,68.2,0.07,0.22,0.04,127,43.6,-0.6,122,66.4,23.94,44,417.6,-5.4,8.32,0.0026,110,142.6
5.286666667,23.92666667,0.298,72.2,0.202,0.12,0.04,123.8,49.8,25.6,96,66.6,23.98,1080,726,-5.4,8.36,0.0026,110,142.6
5.293333333,23.96666667,0.342,66.4,0.156,0.2,0.06,128.4,50.2,27.8,102,66.4,24.06,1074,727,-5.6,8.34,0.0026,110,142.8
5.286666667,23.96,0.329333333,67.4,0.064,0.04,0.02,125.2,50.2,23,98,66.6,23.64,1066,727.6,-5.8,8.32,0.0026,110,142.8
5.313333333,23.94,0.343333333,69.2,0.066,0.08,0.04,123.8,50.2,21.8,106,66.2,23.66,1076,723.8,-5.8,8.36,0.0026,110,142.4
5.426666667,23.98,0.272666667,72,0.086,0.2,0.06,124.4,50.2,18,96,66.4,23.76,1062,729.8,-5.6,8.36,0.0026,110,142.8
5.306666667,23.85333333,0.282666667,74.2,0.064,0.16,0.06,125.2,50,18.2,100,66.6,24.04,1066,728.2,-5.6,8.36,0.0026,110,142.4
5.333333333,23.93333333,0.278,66.4,0.082,0.24,0.04,130.2,44,-0.6,96,71.8,23.92,44,400.536,-5.8,8.48,0.0124,110,142.6
5.333333333,24.05333333,0.271333333,68.4,0.1,0.2,0.06,128.6,52,18,128,66.6,23.6,668,352.902,-5.8,8.4,0.0026,110,142.6
5.326666667,23.96666667,0.248,63.4,0.052,0.06,0.08,124.6,50,14.2,104,66.4,23.46,1064,723.6,-5.8,8.34,0.0026,110,142
5.293333333,23.97333333,0.235333333,71,0.046,0.06,0.02,124.2,53.6,12.2,104,66.6,23.56,1056,725.6,-5.8,8.6,0.0026,120,142.4
5.373333333,23.98666667,0.276,62.6,0.14,0.24,0.04,127.8,50,12,100,66.6,23.62,1070,721.2,-5.8,8.56,0.0026,110,142.4
5.3,23.97333333,0.247333333,62,0.104,0.08,0.04,124.2,50,8.2,108,67.4,24.16,1064,722,-5.8,8.6,0.0026,110,142.8
5.34,24.01333333,0.302666667,69.2,0.05,0.18,0.12,122,57,8.4,102,66.4,23.82,1058,720,-5.8,8.62,0.0026,120,142.2
5.306666667,24,0.220666667,68.2,0.054,0.12,0.04,122.2,50.2,5,102,67,23.82,1066,727.4,-5.8,8.52,0.0026,110,142.2
5.286666667,23.92,0.284,70.8,0.12,0.1,0.06,122.4,52.8,7.8,108,67,23.82,1070,716.2,-5.6,8.54,0.0026,120,142.6
5.286666667,23.96666667,0.274,70.8,0.004,0.36,0.04,124.4,50.2,8.6,102,66.8,23.94,1074,725.2,-5.6,8.46,0.0026,110,142.4
5.393333333,23.98,0.286,64.8,0.15,0.06,0.02,123.2,50,9.2,100,66.6,23.78,1082,725,-5.6,8.54,0.0026,110,142.6
5.406666667,24,0.238,69.4,0.09,0.14,0.06,122.8,56.4,5.8,82,68.8,23.66,1062,730.6,-5.6,8.32,0.0026,110,142.2
5.42,24.00666667,0.261333333,72,0.08,0.12,0.06,124.8,50,7.2,80,68,24.16,1080,735,-5.6,8.42,0.0026,110,142.8
5.473333333,24.08666667,0.2,64.8,0.118,0.02,0.1,119.6,46,8.4,86,68.4,23.48,1068,729.6,-5.6,8.46,0.0026,110,143
5.62,23.89333333,0.213333333,73,0.1,0.14,0.04,124.6,50.8,8.8,82,69,23.52,1070,756.8,-5.6,8.6,0.0026,110,142.8
5.646666667,23.92666667,0.214,70,0.058,0.2,0.06,125.8,46.2,9.6,84,66,23.76,1068,729.2,-5.6,8.62,0.0026,110,142.6
5.606666667,23.86666667,0.235333333,71.6,0.042,0.18,0.06,127.4,40.2,-0.6,106,67.456,23.78,46,380.244,-5.6,8.6,0.0356,110,142.4
5.526666667,23.96,0.253333333,69.4,0.146,0.06,0.02,122.4,49.4,12,104,64.4,23.68,668,360,-5.6,8.6,0.033,110,143
5.6,24.04666667,0.272,70.8,0.136,0.06,0.12,124.8,46,10.4,78,64.2,23.96,1068,728.8,-5.6,8.72,0.0288,110,142.4
5.546666667,23.8,0.263333333,77.6,0.044,0.16,0.06,123.4,46,10.4,76,65.4,23.48,1072,727.4,-5.6,8.62,0.0026,110,142.8
5.48,23.91333333,0.286666667,72,0.11,0.22,0.04,124.2,46,10.2,80,64.6,23.88,1076,728.4,-5.6,8.56,0.031,110,142.4
5.493333333,23.85333333,0.296,68.6,0.034,0.06,0.02,125.2,46,9.6,78,64.6,24.22,1078,730.6,-5.6,8.56,0.0308,110,143
5.51,24.04,0.187333333,67.6,0.186,0.16,0.06,126,46,11.4,82,64.8,23.56,1068,728.6,-5.6,8.6,0.0142,110,142.4
5.526666667,23.98666667,0.232,69.4,0.064,0.08,0.22,124.6,45.8,9.8,80,64.8,23.98,1076,727.6,-5.6,8.58,0.0162,110,142.8
5.506666667,24,0.216666667,69.8,0.01,0.28,0.04,125.6,45.8,11.6,86,64.4,23.46,1072,726.6,-5.6,8.58,0.0026,110,143
5.48,24,0.34,66.8,0.23,0.1,0.04,125.6,46,11.2,80,64.2,24.16,1076,726.8,-5.6,8.56,0.0026,110,143.2
5.473333333,24.02666667,0.234666667,73.6,0.048,0.1,0.02,123.2,46,9.6,102,66.4,23.5,1060,723,-5.6,8.42,0.0092,110,142.2
5.48,23.95333333,0.258666667,71.8,0.076,0.04,0,124,50.2,14.8,100,65.6,24,1072,729.8,-5.6,8.46,0.0092,110,142.4
5.486666667,24.1,0.240666667,76.8,0.052,0,0.06,123,49.8,12.2,104,65.8,23.46,1070,723,-5.6,8.44,0.0064,110,142.4
5.533333333,23.93333333,0.238,72.2,0.04,0.08,0.04,124.2,50.2,11,100,65.8,24.06,1072,723.2,-5.6,8.42,0.0026,110,141.8
5.526666667,24.08,0.256,78.2,0.12,0.24,0.02,131.4,43.2,-0.6,88,66.6,23.52,44,403.452,-5.4,8.48,0.0098,110,141.8
5.413333333,24.1,0.26,78.2,0.094,0.28,0.02,121,57.6,12.4,106,66.2,23.68,1076,691.6,-5.4,8.54,0.0066,110,142.2
5.386666667,24.14,0.214666667,70.6,0.072,0.22,0.06,122.8,56.2,15.8,104,66.6,23.74,1082,734.2,-5.2,8.52,0.0042,110,142.2
5.346666667,24.01333333,0.274,66.8,0.108,0.16,0.06,121.4,49.6,18.6,102,66.8,23.84,1090,730.2,-5.2,8.5,0.0026,110,142.4
5.353333333,24.00666667,0.277333333,65.2,0.098,0.18,0.08,123.6,50.4,21,96,65.8,24.1,1082,728.4,-5.2,8.46,0.0052,110,142
5.326666667,24.07333333,0.237333333,70,0.04,0.2,0.02,127.4,50,22.8,94,64.6,24.06,1084,727.6,-5.4,8.52,0.0026,110,142.2
5.38,24.04,0.258666667,67.2,0.1,0.08,0.06,124,58.2,22.4,100,64.6,23.48,1076,685.8,-5.4,8.48,0.0026,110,142.4
5.286666667,24.00666667,0.284,70.6,0.052,0.12,0.02,126.2,50.2,20.2,94,65.4,23.74,1074,730.4,-5.4,8.5,0.0114,110,142.4
5.333333333,24.00666667,0.274666667,64.4,0.05,0.06,0.02,133.6,50.4,20.6,94,65.4,23.78,1074,729.4,-5.4,8.52,0.0068,110,143
5.34,24.00666667,0.24,67.6,0.054,0.14,0.06,131.6,50,17.6,100,64.2,23.58,1084,731.6,-5.4,8.5,0.0096,110,142.6
5.266666667,23.9,0.227333333,67.2,0.022,0.34,0.06,131,44.312,-0.6,122.92,67.6,23.72,44,326.032,-5.4,8.5002,0.4,110,142.2
5.226666667,24.04666667,0.181333333,64.8,0.03,0.26,0.1,125,50.2,13.6,100,64.8,23.58,1070,727.6,-5.2,8.56,0.0026,110,142.2
5.306666667,24.03333333,0.187333333,65,0.058,0.02,0.02,123.8,58,15.6,104,65,24.06,1064,692.4,-5.2,8.62,0.0284,110,142.6
5.273333333,23.92,0.251333333,66,0.058,0.3,0.04,123.2,49.6,14.8,96,65,23.74,1082,727,-5.2,8.54,0.0228,110,142.6
5.273333333,23.96,0.224666667,74.2,0.086,0.08,0.02,129,49,20.2,112,65,23.64,664,315.612,-5.2,8.54,0.0242,110,142.2
5.26,23.96,0.202,69,0.036,0.12,0,123,49.6,16.8,102,64.2,24.2,1082,727.6,-5.4,8.54,0.024,110,142.2
5.246666667,24.1,0.232,68.4,0.064,0.08,0.02,124.2,50.6,18,98,64.4,23.94,1074,722.8,-5.4,8.54,0.0196,110,142
5.24,24.01333333,0.176666667,72.6,0.042,0.08,0.04,124.2,50,18.8,96,64.4,23.54,1080,727.2,-5.4,8.5,0.0172,110,141.8
5.28,23.98,0.236666667,69.8,0.05,0.42,0.08,122.4,50,19.2,102,64.2,23.98,1082,723,-5.4,8.54,0.0218,110,142.2
5.273333333,24.1,0.204666667,73.4,0.106,0.28,0.06,122.2,49.8,20.2,98,64.2,23.52,1080,724.6,-5.4,8.54,0.02,110,142.6
5.28,24.08,0.220666667,68.4,0.116,0.24,0.16,126.8,49.8,26.2,102,65,24.04,1088,726.2,-5,8.56,0.0216,110,142.6
5.386666667,23.98,0.183333333,68.4,0.03,0,0.0606,131.4,50.2,28.6,100,64.6,23.7972,1090,723.2,-5,8.58,0.0216,110,143.4
5.286666667,24.03333333,0.201333333,65.4,0.162,0.22,0.06,126.2,53,30.6,104,65.4,24.2,1080,714.8,-5,8.56,0.0202,110,142.6
5.26,23.91333333,0.266666667,64.6,0.058,0.38,0.04,124,50,33.2,98,64.8,24.06,1082,731.4,-5,8.52,0.0266,110,142.4
5.333333333,24.11333333,0.194,67.8,0.054,0.02,0.18,123,52,32.6,96,65,23.98,1076,727.8,-5.2,8.54,0.024,110,142.8
5.266666667,23.91333333,0.215333333,67,0.018,0.38,0.16,127,50.4,31.8,104,65,24.12,1078,730.6,-5.2,8.56,0.0194,110,142.8
5.26,24.02666667,0.213333333,60,0.1,0.08,0.04,125.6,50.4,29.4,102,65,24.12,1086,731.6,-5.4,8.54,0.0212,110,143
5.226666667,23.89333333,0.263333333,69.6,0.088,0.16,0.08,125.6,50.4,27.6,100,64.6,23.66,1076,726,-5.4,8.54,0.0148,110,142.8
5.226666667,23.92,0.249333333,65.2,0.094,0.24,0.1,121.6,50,23.6,96,64.8,23.82,1082,720.2,-5.4,8.54,0.0162,110,143
5.286666667,23.98666667,0.218666667,66.2,0.1,0.1,0.08,123.4,49.6,25,100,65,23.84,1076,726.6,-5.4,8.56,0.017,110,143.2
5.7,23.94666667,0.222,75,0.094,0.08,0.04,126.2,58,23.4,94,64.6,24.06,1062,502.8,-5.6,8.6,0.0196,110,143.4
5.666666667,24.08666667,0.203333333,75.236,0.036,0.32,0.14,125.2,50,21,84,65.4,23.84,1074,724,-5.6,8.58,0.0216,110,143
5.6,23.93333333,0.267333333,75.2,0.114,0.26,0.04,121.2,49.8,18,80,65,23.98,1072,727.2,-5.6,8.62,0.022,110,143
5.64,24.05333333,0.222,73.6,0.1,0.1,0.04,124.2,50.2,17.8,84,65,23.94,1072,732.6,-5.8,8.6,0.0148,110,142.8
5.633333333,24.06,0.156666667,78.4,0.096,0.04,0.02,123.4,47.4,16.4,82,65,23.8,1068,733.8,-5.8,8.64,0.0188,110,143.6
5.613333333,23.98,0.202,72,0.136,0.24,0.08,123.6,55.8,11,90,66,23.52,1052,496.6,-5.8,8.52,0.026,110,143.2
5.613333333,23.99333333,0.209333333,75.18,0.112,0.12,0.02,125.8,47.2,10.2,74,65.6,23.74,1062,740.4,-5.6,8.54,0.0162,110,143
5.6,23.99333333,0.205333333,72.8,0.098,0.06,0,127.4,45.6,12.2,82,65,24.18,1070,728.4,-5.6,8.66,0.0296,110,143.4
5.613333333,24.05333333,0.222,71.4,0.078,0.38,0.04,127.6,46.4,13.8,80,65,23.98,1070,728,-5.6,8.62,0.0294,110,143.6
5.54,23.97333333,0.288666667,70.192,0.156,0.28,0.04,128.8,45.8,14,76,65.2,23.52,1072,713.8,-5.4,8.62,0.0288,110,142.8
5.653333333,24.02666667,0.181333333,69.2,0.072,0.1,0.08,130.2,46.4,13.2,80,64.4,23.56,1076,726,-5.4,8.68,0.013,110,143
5.6,24.07333333,0.172666667,70.8,0.034,0.12,0,128.6,45.8,16,76,64.6,24.18,1074,731.6,-5.4,8.64,0.0148,110,143.6
5.493333333,23.97333333,0.192,70.4,0.2,0.02,0.16,127.2,45.8,16,80,66.8,23.7,1076,731.4,-5.4,8.62,0.0212,110,142.8
5.566666667,23.96666667,0.203333333,71.2,0.032,0.08,0.06,130.8,43.8,18,78,65.4,23.68,1074,729.4,-5.4,8.64,0.0188,110,142.8
5.633333333,23.86,0.213333333,69,0.054,0.08,0.16,129.6,44,12.4,84,65.4,24,1076,720.8,-5.4,8.62,0.017,110,142.8
5.32,23.96666667,0.131333333,60.8,0.016,0.08,0.06,128,44,12.2,106,65.4,23.86,1070,719.4,-5.4,8.62,0.0108,110,142.8
5.4,24.09333333,0.213333333,73.2,0.074,0.14,0.04,130.4,44,12.4,100,65.2,23.82,1070,724.8,-5.4,8.56,0.0122,110,143
5.446666667,23.91333333,0.210666667,60.4,0.09,0.14,0.02,129,44,12.8,96,65.4,23.92,1078,720.8,-5.4,8.62,0.0126,110,143.4
5.426666667,24.18,0.249333333,70.2,0.174,0.14,0.06,128.4,44.2,12.2,100,65,24,1082,724.4,-5.2,8.6,0.0262,110,143
5.373333333,24.02,0.215333333,69.8,0.084,0.24,0.02,124.6,46.4,11.8,96,65,23.98,1070,734.2,-5.2,8.62,0.0262,110,143
5.346666667,23.92666667,0.246,66.4,0.1,0.18,0.06,125.2,44,13.6,100,65,23.88,1070,729.4,-5.2,8.6,0.0226,110,143
5.446666667,23.96,0.22,69.6,0.096,0.16,0.04,131.8,44.2,17.2,112,66,24.16,1086,735.4,-5.2,8.6,0.0102,110,143.8
5.406666667,24.10666667,0.221333333,71.2,0.104,0.34,0.08,127.6,44,15.8,114,66.2,24.08,1078,711.4,-5.2,8.6,0.0146,110,143
5.306666667,24.23333333,0.326666667,68.8,0.08,0.3,0.02,129,54.6,19.4,106,67.2,23.48,676,311.8,-5,8.48,0.0158,120,143
5.34,23.98666667,0.079333333,67.2,0.042,0.26,0.04,125.8,55,16.8,114,68.4,23.48,1050,420.8,-5,8.46,0.0138,110,143
5.3,24.00666667,0.216,66.6,0.04,0.18,0.04,128.4,44,21,80,67,23.9,1080,724.4,-5,8.48,0.0144,110,143
5.32,24.05333333,0.174,68.4,0.034,0.14,0.1,129.4,44.2,23.8,82,68.4,23.46,1084,726.4,-5,8.52,0.0186,110,143.8
5.293333333,24.04666667,0.179333333,74,0.048,0.2,0.02,128.4,47,22.8,102,66.4,23.98,1072,719.6,-5.2,8.64,0.0122,110,143.4
5.28,23.96666667,0.188666667,70.6,0.052,0.32,0.04,129.2,44,22,98,66.2,23.48,1080,728.6,-5.2,8.64,0.0136,110,143.4
5.36,23.82,0.224666667,67.4,0.04,0.16,0,131.2,44,20.2,100,67.2,23.78,1080,727.6,-5.6,8.66,0.019,110,143.6
5.28,23.89333333,0.234666667,67,0.06,0.28,0.06,130.6,46.2,16,104,66,23.88,1082,730,-5.6,8.74,0.0104,110,143.6
5.293333333,24.05333333,0.273333333,67.2,0.032,0.08,0.02,131,44.2,11.2,100,65.6,23.54,1068,728.6,-5.8,8.68,0.0102,110,143
5.286666667,23.88666667,0.243333333,71,0.144,0.18,0.08,131.6,44,8.6,100,65.6,23.68,1066,732.8,-5.6,8.72,0.0102,110,143.4
